127.0.0.1 - - [08/Sep/2018:23:05:37 -0700] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:10:53 -0700] "GET /Student/img/ba88.bmp HTTP/1.1" 200 44782442
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:10:56 -0700] "GET /Student/view HTTP/1.1" 200 2957
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:11:06 -0700] "GET /Student/Index.jsp HTTP/1.1" 200 1841
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:11:19 -0700] "GET /Student/getdept HTTP/1.1" 200 1959
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:12:32 -0700] "POST /Student/record HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:12:38 -0700] "GET /Student/Index.jsp HTTP/1.1" 200 1841
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:12:38 -0700] "GET /Student/img/ba88.bmp HTTP/1.1" 200 44782442
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:12:45 -0700] "GET /Student/getdept HTTP/1.1" 200 1959
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:14:14 -0700] "POST /Student/record HTTP/1.1" 200 161
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:14:19 -0700] "GET /Student/Home.jsp HTTP/1.1" 404 1026
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:14:29 -0700] "GET /Student/getdept HTTP/1.1" 200 1959
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:14:31 -0700] "GET /Student/Index.jsp HTTP/1.1" 200 1841
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:14:31 -0700] "GET /Student/img/ba88.bmp HTTP/1.1" 200 44782442
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:14:32 -0700] "GET /Student/view HTTP/1.1" 200 3229
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:15:31 -0700] "GET /Student/update?up=113 HTTP/1.1" 200 1860
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:15:56 -0700] "GET /Student/Index.jsp HTTP/1.1" 200 1841
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:15:57 -0700] "GET /Student/img/ba88.bmp HTTP/1.1" 200 44782442
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:15:59 -0700] "GET /Student/view HTTP/1.1" 200 3229
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:17:03 -0700] "GET /Student/Index.jsp HTTP/1.1" 200 1841
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:17:04 -0700] "GET /Student/img/ba88.bmp HTTP/1.1" 200 44782442
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:17:11 -0700] "POST /Student/search HTTP/1.1" 200 467
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:17:21 -0700] "POST /Student/search HTTP/1.1" 200 467
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:17:31 -0700] "POST /Student/search HTTP/1.1" 200 765
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:17:52 -0700] "POST /Student/search HTTP/1.1" 200 467
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:17:54 -0700] "GET /Student/img/ba88.bmp HTTP/1.1" 200 44782442
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:17:56 -0700] "GET /Student/view HTTP/1.1" 200 3229
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:18:10 -0700] "GET /Student/Index.jsp HTTP/1.1" 200 1841
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:18:10 -0700] "GET /Student/img/ba88.bmp HTTP/1.1" 200 44782442
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:21:04 -0700] "GET /Student/Index.jsp HTTP/1.1" 200 2152
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:21:07 -0700] "GET /Student/Login.jsp HTTP/1.1" 200 691
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:21:17 -0700] "POST /Student/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:21:17 -0700] "GET /Student/Index.jsp HTTP/1.1" 200 1841
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:21:21 -0700] "GET /Student/view HTTP/1.1" 200 3229
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:21:27 -0700] "GET /Student/update?up=114 HTTP/1.1" 200 1861
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:21:31 -0700] "POST /Student/update HTTP/1.1" 200 158
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:21:36 -0700] "GET /Student/addRecord.jsp HTTP/1.1" 200 1708
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:21:39 -0700] "GET /Student/Index.jsp HTTP/1.1" 200 1841
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:21:39 -0700] "GET /Student/img/ba88.bmp HTTP/1.1" 200 44782442
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:21:45 -0700] "GET /Student/view HTTP/1.1" 200 3229
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:21:56 -0700] "GET /Student/update?up=114 HTTP/1.1" 200 1861
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:22:04 -0700] "POST /Student/update HTTP/1.1" 200 167
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:22:07 -0700] "GET /Student/Index.jsp HTTP/1.1" 200 1841
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:22:07 -0700] "GET /Student/img/ba88.bmp HTTP/1.1" 200 44782442
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:22:09 -0700] "GET /Student/view HTTP/1.1" 200 3229
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:22:25 -0700] "GET /Student/update?up=113 HTTP/1.1" 200 1860
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:22:30 -0700] "POST /Student/update HTTP/1.1" 200 167
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:22:32 -0700] "GET /Student/Index.jsp HTTP/1.1" 200 1841
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:22:33 -0700] "GET /Student/img/ba88.bmp HTTP/1.1" 200 44782442
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:22:36 -0700] "GET /Student/view HTTP/1.1" 200 3229
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:22:58 -0700] "GET /Student/Index.jsp HTTP/1.1" 200 1841
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:22:59 -0700] "GET /Student/img/ba88.bmp HTTP/1.1" 200 44782442
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:23:02 -0700] "GET /Student/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:23:02 -0700] "GET /Student/Index.jsp HTTP/1.1" 200 2152
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:23:06 -0700] "GET /Student/Login.jsp HTTP/1.1" 200 691
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:23:27 -0700] "POST /Student/login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:23:27 -0700] "GET /Student/Index.jsp HTTP/1.1" 200 1910
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:23:37 -0700] "GET /Student/view HTTP/1.1" 200 2379
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:23:52 -0700] "GET /Student/Index.jsp HTTP/1.1" 200 1910
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:23:52 -0700] "GET /Student/img/ba88.bmp HTTP/1.1" 200 44782442
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:24:26 -0700] "GET /Student/view HTTP/1.1" 200 2379
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:24:40 -0700] "GET /Student/Index.jsp HTTP/1.1" 200 1910
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:24:40 -0700] "GET /Student/img/ba88.bmp HTTP/1.1" 200 44782442
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:25:48 -0700] "GET /Student/Index.jsp HTTP/1.1" 200 1910
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:25:49 -0700] "GET /Student/img/ba88.bmp HTTP/1.1" 200 44782442
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:26:03 -0700] "GET /Student/Index.jsp HTTP/1.1" 200 1910
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:26:27 -0700] "GET /Student/Index.jsp HTTP/1.1" 200 1910
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:26:28 -0700] "GET /Student/img/ba88.bmp HTTP/1.1" 200 44782442
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:26:32 -0700] "GET /Student/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Sep/2018:23:26:32 -0700] "GET /Student/Index.jsp HTTP/1.1" 200 2152
